company_key,customer_key,date_key,revenue
1,228,45,47.88
1,228,46,47.88
1,228,47,47.88
1,228,48,47.88
1,228,49,47.88
1,228,50,47.88
1,228,51,47.88
1,228,52,47.88
1,228,53,51.471
1,228,54,51.471
1,228,55,51.471
1,228,56,51.471
1,229,12,271.32
1,229,13,271.32
1,229,14,271.32
1,229,15,271.32
1,229,17,271.32
1,229,19,271.32
1,229,20,271.32
1,229,21,271.32
1,229,22,207.48
1,229,23,207.48
1,229,24,207.48
1,229,25,207.48
1,229,26,207.48
1,229,27,207.48
1,229,28,207.48
1,229,29,207.48
1,229,30,207.48
1,229,31,207.48
1,229,32,207.48
1,229,33,207.48
1,229,34,218.88
1,229,35,218.88
1,229,36,218.88
1,229,37,218.88
1,229,38,218.88
1,229,39,217.854
1,229,40,217.854
1,229,41,217.854
1,229,42,217.854
1,229,43,217.854
1,229,44,217.854
1,229,45,217.854
1,229,46,234.194
1,229,47,234.194
1,229,48,234.194
1,229,49,234.194
1,229,50,234.194
1,229,51,234.194
1,229,52,234.194
1,229,53,234.194
1,229,54,234.194
1,229,55,234.194
1,229,56,234.194
1,230,12,0.0
1,230,12,50.16
1,230,13,50.16
1,230,13,0.0
1,230,14,50.16
1,230,14,0.0
1,230,15,50.16
1,230,17,50.16
1,230,19,50.16
1,230,20,50.16
1,230,21,50.16
1,230,21,0.0
1,230,22,50.16
1,230,22,0.0
1,230,23,50.16
1,230,23,0.0
1,230,24,50.16
1,230,24,0.0
1,230,25,50.16
1,230,25,0.0
1,230,26,50.16
1,230,26,0.0
1,230,27,2.28
1,230,27,0.0
1,230,28,2.28
1,230,28,0.0
1,230,29,2.28
1,230,29,0.0
1,230,30,2.28
1,230,30,0.0
1,230,31,2.28
1,230,31,0.0
1,230,32,2.28
1,230,32,0.0
1,230,33,2.28
1,230,33,0.0
1,230,34,2.28
1,230,34,0.0
1,230,35,2.28
1,230,35,0.0
1,230,36,2.28
1,230,36,0.0
1,230,37,2.28
1,230,37,0.0
1,230,38,2.28
1,230,38,0.0
1,230,39,0.0
1,230,40,0.0
1,230,41,0.0
1,230,42,0.0
1,230,43,0.0
1,230,44,0.0
1,230,45,0.0
1,230,46,0.0
1,230,47,0.0
1,230,48,0.0
1,230,49,0.0
1,230,50,0.0
1,230,51,0.0
1,230,52,0.0
1,230,53,0.0
1,230,54,0.0
1,230,55,0.0
1,230,56,0.0
1,231,12,107.16
1,231,13,107.16
1,231,14,107.16
1,231,15,107.16
1,231,17,107.16
1,231,19,107.16
1,231,20,107.16
1,231,21,107.16
1,231,22,107.16
1,231,23,107.16
1,231,24,107.16
1,231,25,107.16
1,231,26,107.16
1,231,27,107.16
1,231,28,107.16
1,231,29,107.16
1,231,30,107.16
1,231,31,107.16
1,231,32,114.0
1,231,33,114.0
1,231,34,114.0
1,231,35,114.0
1,231,36,114.0
1,231,37,114.0
1,231,38,114.0
1,231,39,113.2495
1,231,40,113.2495
1,231,41,113.2495
1,231,42,113.2495
1,231,43,113.2495
1,231,44,121.74345
1,231,45,121.74345
1,231,46,121.74345
1,231,47,121.74345
1,231,48,121.74345
1,231,49,121.74345
1,231,50,121.74345
1,231,51,121.74345
1,231,52,121.74345
1,231,53,144.54345
1,231,54,144.54345
1,231,55,144.54345
1,231,56,153.6739
1,232,12,0.0
1,232,13,0.0
1,232,14,0.0
1,232,15,0.0
1,232,17,0.0
1,232,19,0.0
1,232,20,0.0
1,232,21,0.0
1,232,22,0.0
1,232,23,0.0
1,232,24,0.0
1,232,25,0.0
1,232,26,0.0
1,232,27,0.0
1,232,28,0.0
1,232,29,0.0
1,232,30,0.0
1,232,31,0.0
1,232,32,0.0
1,232,33,0.0
1,232,34,0.0
1,232,35,0.0
1,232,36,0.0
1,232,37,0.0
1,232,38,0.0
1,232,39,1901.52
1,232,40,1901.52
1,232,41,1901.52
1,232,42,1901.52
1,232,43,1901.52
1,232,44,1901.52
1,232,45,1901.52
1,232,46,1901.52
1,232,47,1959.66
1,232,48,1959.66
1,232,49,1959.66
1,232,50,1959.66
1,232,51,1959.66
1,232,52,1959.66
1,232,53,1918.62
1,232,54,1918.62
1,232,55,1918.62
1,232,56,1918.62
1,233,12,0.0
1,233,12,784.32
1,233,13,784.32
1,233,13,0.0
1,233,14,784.32
1,233,14,0.0
1,233,15,784.32
1,233,17,784.32
1,233,19,784.32
1,233,20,784.32
1,233,21,784.32
1,233,21,0.0
1,233,22,784.32
1,233,22,0.0
1,233,23,784.32
1,233,23,0.0
1,233,24,784.32
1,233,24,0.0
1,233,25,784.32
1,233,25,0.0
1,233,26,784.32
1,233,26,0.0
1,233,27,784.32
1,233,27,0.0
1,233,28,784.32
1,233,28,0.0
1,233,29,784.32
1,233,29,0.0
1,233,30,784.32
1,233,30,0.0
1,233,31,784.32
1,233,31,0.0
1,233,32,784.32
1,233,32,0.0
1,233,33,784.32
1,233,33,0.0
1,233,34,784.32
1,233,34,0.0
1,233,35,784.32
1,233,35,0.0
1,233,36,784.32
1,233,36,0.0
1,233,37,784.32
1,233,37,0.0
1,233,38,784.32
1,233,38,0.0
1,233,39,921.88855
1,233,40,921.88855
1,233,41,921.88855
1,233,42,921.88855
1,233,43,921.88855
1,233,44,921.88855
1,233,45,921.88855
1,233,46,921.88855
1,233,47,921.88855
1,233,48,921.88855
1,233,49,921.88855
1,233,50,921.88855
1,233,51,991.03525
1,233,52,991.03525
1,233,53,991.03525
1,233,54,991.03525
1,233,55,991.03525
1,233,56,991.03525
1,234,12,0.0
1,234,13,0.0
1,234,14,0.0
1,234,15,0.0
1,234,17,319.2
1,234,19,319.2
1,234,20,319.2
1,234,21,319.2
1,234,22,319.2
1,234,23,319.2
1,234,24,319.2
1,234,25,319.2
1,234,26,319.2
1,234,27,319.2
1,234,28,319.2
1,234,29,319.2
1,234,30,296.4
1,234,31,296.4
1,234,32,296.4
1,234,33,296.4
1,234,34,296.4
1,234,35,296.4
1,234,36,296.4
1,234,37,296.4
1,234,38,296.4
1,234,39,296.4
1,234,40,296.4
1,234,41,296.4
1,234,42,442.32
1,234,43,442.32
1,234,44,442.32
1,234,45,442.32
1,234,46,442.32
1,234,47,442.32
1,234,48,442.32
1,234,49,442.32
1,234,50,442.32
1,234,51,442.32
1,234,52,442.32
1,234,53,442.32
1,234,54,475.5054
1,234,55,475.5054
1,234,56,475.5054
1,235,12,116.28
1,235,13,116.28
1,235,14,116.28
1,235,15,116.28
1,235,17,116.28
1,235,19,116.28
1,235,20,116.28
1,235,21,116.28
1,235,22,116.28
1,235,23,116.28
1,235,24,116.28
1,235,25,116.28
1,235,26,116.28
1,235,27,116.28
1,235,28,116.28
1,235,29,116.28
1,235,30,116.28
1,235,31,116.28
1,235,32,116.28
1,235,33,116.28
1,235,34,116.28
1,235,35,116.28
1,235,36,116.28
1,235,37,116.28
1,235,38,116.28
1,235,39,115.52
1,235,40,115.52
1,235,41,121.296
1,235,42,121.296
1,235,43,121.296
1,235,44,121.296
1,235,45,121.296
1,235,46,121.296
1,235,47,121.296
1,235,48,121.296
1,235,49,121.296
1,235,50,121.296
1,235,51,121.296
1,235,52,121.296
1,235,53,130.3932
1,235,54,130.3932
1,235,55,130.3932
1,235,56,130.3932
1,236,12,45.6
1,236,13,45.6
1,236,14,45.6
1,236,15,45.6
1,236,17,45.6
1,236,19,63.84
1,236,20,63.84
1,236,21,63.84
1,236,22,63.84
1,236,23,84.36
1,236,24,84.36
1,236,25,84.36
1,236,26,84.36
1,236,27,84.36
1,236,28,84.36
1,236,29,82.08
1,236,30,82.08
1,236,31,82.08
1,236,32,82.08
1,236,33,82.08
1,236,34,82.08
1,236,35,82.08
1,236,36,82.08
1,236,37,82.08
1,236,38,82.08
1,236,39,82.884378
1,236,40,82.884378
1,236,41,82.884378
1,236,42,82.884378
1,236,43,89.75125
1,236,44,89.75125
1,236,45,89.75125
1,236,46,89.75125
1,236,47,89.75125
1,236,48,89.75125
1,236,49,89.75125
1,236,50,89.75125
1,236,51,89.75125
1,236,52,89.75125
1,236,53,89.75125
1,236,54,89.75125
1,236,55,96.48295
1,236,56,96.48295
1,237,12,125.4
1,237,13,125.4
1,237,14,125.4
1,237,15,125.4
1,237,17,125.4
1,237,19,125.4
1,237,20,125.4
1,237,21,125.4
1,237,22,125.4
1,237,23,125.4
1,237,24,125.4
1,237,25,125.4
1,237,26,125.4
1,237,27,125.4
1,237,28,125.4
1,237,29,125.4
1,237,30,125.4
1,237,31,125.4
1,237,32,125.4
1,237,33,125.4
1,237,34,132.24
1,237,35,132.24
1,237,36,132.24
1,237,37,132.24
1,237,38,132.24
1,237,39,131.41825
1,237,40,131.41825
1,237,41,131.41825
1,237,42,131.41825
1,237,43,131.41825
1,237,44,131.41825
1,237,45,131.41825
1,237,46,141.2745
1,237,47,141.2745
1,237,48,141.2745
1,237,49,141.2745
1,237,50,141.2745
1,237,51,141.2745
1,237,52,141.2745
1,237,53,141.2745
1,237,54,141.2745
1,237,55,141.2745
1,237,56,141.2745
1,238,12,52.44
1,238,13,52.44
1,238,14,52.44
1,238,15,52.44
1,238,17,52.44
1,238,19,52.44
1,238,20,52.44
1,238,21,52.44
1,238,22,52.44
1,238,23,52.44
1,238,24,52.44
1,238,25,52.44
1,238,26,52.44
1,238,27,52.44
1,238,28,52.44
1,238,29,52.44
1,238,30,52.44
1,238,31,52.44
1,238,32,52.44
1,238,33,52.44
1,238,34,52.44
1,238,35,52.44
1,238,36,52.44
1,238,37,52.44
1,238,38,54.72
1,238,39,53.9448
1,238,40,53.9448
1,238,41,53.9448
1,238,42,53.9448
1,238,43,53.9448
1,238,44,53.9448
1,238,45,53.9448
1,238,46,53.9448
1,238,47,53.9448
1,238,48,53.9448
1,238,49,53.9448
1,238,50,57.95
1,238,51,57.95
1,238,52,57.95
1,238,53,57.95
1,238,54,57.95
1,238,55,57.95
1,238,56,57.95
1,239,12,77.52
1,239,13,77.52
1,239,14,77.52
1,239,15,77.52
1,239,17,77.52
1,239,19,77.52
1,239,20,77.52
1,239,21,77.52
1,239,22,77.52
1,239,23,77.52
1,239,24,77.52
1,239,25,77.52
1,239,26,77.52
1,239,27,77.52
1,239,28,77.52
1,239,29,77.52
1,239,30,77.52
1,239,31,77.52
1,239,32,77.52
1,239,33,77.52
1,239,34,77.52
1,239,35,77.52
1,239,36,77.52
1,239,37,77.52
1,239,38,77.52
1,239,39,78.56025
1,239,40,78.56025
1,239,41,78.56025
1,239,42,78.56025
1,239,43,84.4531
1,239,44,84.4531
1,239,45,84.4531
1,239,46,84.4531
1,239,47,84.4531
1,239,48,84.4531
1,239,49,84.4531
1,239,50,84.4531
1,239,51,84.4531
1,239,52,84.4531
1,239,53,84.4531
1,239,54,84.4531
1,239,55,90.78675
1,239,56,90.78675
1,240,12,362.52
1,240,13,362.52
1,240,14,362.52
1,240,15,362.52
1,240,17,362.52
1,240,19,362.52
1,240,20,362.52
1,240,21,362.52
1,240,22,362.52
1,240,23,362.52
1,240,24,362.52
1,240,25,362.52
1,240,26,362.52
1,240,27,362.52
1,240,28,362.52
1,240,29,362.52
1,240,30,362.52
1,240,31,362.52
1,240,32,362.52
1,240,33,369.36
1,240,34,369.36
1,240,35,369.36
1,240,36,369.36
1,240,37,369.36
1,240,38,369.36
1,240,39,368.676
1,240,40,368.676
1,240,41,368.676
1,240,42,368.676
1,240,43,388.15765
1,240,44,388.15765
1,240,45,400.88347
1,240,46,400.88347
1,240,47,400.88347
1,240,48,400.88347
1,240,49,400.88347
1,240,50,400.88347
1,240,51,400.88347
1,240,52,400.88347
1,240,53,400.88347
1,240,54,400.88347
1,240,55,417.27325
1,240,56,417.27325
1,241,12,836.76
1,241,13,0.0
1,241,14,0.0
1,241,15,0.0
1,241,17,0.0
1,241,19,0.0
1,241,20,0.0
1,241,21,0.0
1,241,22,0.0
1,241,23,0.0
1,241,24,0.0
1,241,25,0.0
1,241,26,0.0
1,241,27,0.0
1,241,28,0.0
1,241,29,0.0
1,241,30,0.0
1,241,31,0.0
1,241,32,0.0
1,241,33,0.0
1,241,34,0.0
1,241,35,0.0
1,241,36,0.0
1,241,37,0.0
1,241,38,0.0
1,241,39,462.042
1,241,40,462.042
1,241,41,462.042
1,241,42,462.042
1,241,43,462.042
1,241,44,462.042
1,241,45,462.042
1,241,46,462.042
1,241,47,462.042
1,241,48,462.042
1,241,49,462.042
1,241,50,462.042
1,241,51,496.7094
1,241,52,496.7094
1,241,53,496.7094
1,241,54,496.7094
1,241,55,496.7094
1,241,56,496.7094
1,242,12,18.24
1,242,13,84.36
1,242,14,84.36
1,242,15,84.36
1,242,17,84.36
1,242,19,84.36
1,242,20,84.36
1,242,21,84.36
1,242,22,84.36
1,242,23,84.36
1,242,24,84.36
1,242,25,84.36
1,242,26,84.36
1,242,27,84.36
1,242,28,84.36
1,242,29,84.36
1,242,30,84.36
1,242,31,84.36
1,242,32,84.36
1,242,33,84.36
1,242,34,84.36
1,242,35,84.36
1,242,36,84.36
1,242,37,84.36
1,242,38,84.36
1,242,39,83.3815
1,242,40,83.3815
1,242,41,83.3815
1,242,42,83.3815
1,242,43,83.3815
1,242,44,83.3815
1,242,45,83.3815
1,242,46,83.3815
1,242,47,83.3815
1,242,48,83.3815
1,242,49,83.3815
1,242,50,83.3815
1,242,51,89.63535
1,242,52,89.63535
1,242,53,89.63535
1,242,54,89.63535
1,242,55,89.63535
1,242,56,89.63535
1,243,12,0.0
1,243,12,528.96
1,243,13,528.96
1,243,13,0.0
1,243,14,528.96
1,243,14,0.0
1,243,15,528.96
1,243,17,528.96
1,243,19,528.96
1,243,20,528.96
1,243,21,528.96
1,243,21,0.0
1,243,22,528.96
1,243,22,0.0
1,243,23,528.96
1,243,23,0.0
1,243,24,528.96
1,243,24,0.0
1,243,25,528.96
1,243,25,0.0
1,243,26,528.96
1,243,26,0.0
1,243,27,474.24
1,243,27,0.0
1,243,28,474.24
1,243,28,0.0
1,243,29,474.24
1,243,29,0.0
1,243,30,474.24
1,243,30,0.0
1,243,31,474.24
1,243,31,0.0
1,243,32,474.24
1,243,32,0.0
1,243,33,474.24
1,243,33,0.0
1,243,34,474.24
1,243,34,0.0
1,243,35,474.24
1,243,35,0.0
1,243,36,474.24
1,243,36,0.0
1,243,37,474.24
1,243,37,0.0
1,243,38,474.24
1,243,38,0.0
1,243,39,498.75
1,243,40,498.75
1,243,41,498.75
1,243,42,498.75
1,243,43,498.75
1,243,44,498.75
1,243,45,498.75
1,243,46,498.75
1,243,47,498.75
1,243,48,498.75
1,243,49,498.75
1,243,50,498.75
1,243,51,536.15625
1,243,52,536.15625
1,243,53,536.15625
1,243,54,536.15625
1,243,55,536.15625
1,243,56,536.15625
1,244,12,0.0
1,244,13,0.0
1,244,14,0.0
1,244,15,0.0
1,244,17,0.0
1,244,19,0.0
1,244,20,0.0
1,244,21,0.0
1,244,22,0.0
1,244,23,0.0
1,244,24,0.0
1,244,25,0.0
1,244,26,0.0
1,244,27,0.0
1,244,28,0.0
1,244,29,0.0
1,244,30,0.0
1,244,31,0.0
1,244,32,0.0
1,244,33,0.0
1,244,34,0.0
1,244,35,0.0
1,244,36,0.0
1,244,37,0.0
1,244,38,0.0
1,244,39,0.0
1,244,40,0.0
1,244,41,0.0
1,244,42,0.0
1,244,43,1458.06
1,244,44,1515.06
1,244,45,1515.06
1,244,46,1515.06
1,244,47,1515.06
1,244,48,1515.06
1,244,49,1515.06
1,244,50,1515.06
1,244,51,1515.06
1,244,52,1515.06
1,244,53,1515.06
1,244,54,1515.06
1,244,55,1860.7308
1,244,56,1624.5342
1,245,12,182.4
1,245,13,182.4
1,245,14,182.4
1,245,15,182.4
1,245,17,182.4
1,245,19,182.4
1,245,20,182.4
1,245,21,182.4
1,245,22,182.4
1,245,23,182.4
1,245,24,182.4
1,245,25,182.4
1,245,26,182.4
1,245,27,182.4
1,245,28,182.4
1,245,29,182.4
1,245,30,182.4
1,245,31,182.4
1,245,32,182.4
1,245,33,182.4
1,245,34,182.4
1,245,35,182.4
1,245,36,191.52
1,245,37,191.52
1,245,38,191.52
1,245,39,418.90155
1,245,40,418.90155
1,245,41,418.90155
1,245,42,418.90155
1,245,43,481.60155
1,245,44,481.60155
1,245,45,481.60155
1,245,46,481.60155
1,245,47,481.60155
1,245,48,495.919
1,245,49,495.919
1,245,50,495.919
1,245,51,489.068867
1,245,52,489.068867
1,245,53,489.068867
1,245,54,489.068867
1,245,55,483.261707
1,245,56,483.261707
1,246,12,0.0
1,246,12,125.4
1,246,13,0.0
1,246,13,125.4
1,246,14,125.4
1,246,14,0.0
1,246,15,125.4
1,246,17,125.4
1,246,19,125.4
1,246,20,125.4
1,246,21,125.4
1,246,21,0.0
1,246,22,125.4
1,246,22,0.0
1,246,23,125.4
1,246,23,0.0
1,246,24,125.4
1,246,24,0.0
1,246,25,125.4
1,246,25,0.0
1,246,26,125.4
1,246,26,0.0
1,246,27,125.4
1,246,27,0.0
1,246,28,125.4
1,246,28,0.0
1,246,29,125.4
1,246,29,0.0
1,246,30,125.4
1,246,30,0.0
1,246,31,125.4
1,246,31,0.0
1,246,32,125.4
1,246,32,0.0
1,246,33,125.4
1,246,33,0.0
1,246,34,125.4
1,246,34,0.0
1,246,35,125.4
1,246,35,0.0
1,246,36,125.4
1,246,36,0.0
1,246,37,125.4
1,246,37,0.0
1,246,38,125.4
1,246,38,0.0
1,246,39,125.15775
1,246,40,131.4154
1,246,41,131.4154
1,246,42,131.4154
1,246,43,131.4154
1,246,44,131.4154
1,246,45,131.4154
1,246,46,131.4154
1,246,47,131.4154
1,246,48,131.4154
1,246,49,131.4154
1,246,50,131.4154
1,246,51,131.4154
1,246,52,141.27165
1,246,53,141.27165
1,246,54,141.27165
1,246,55,141.27165
1,246,56,141.27165
1,247,12,348.84
1,247,13,348.84
1,247,14,348.84
1,247,15,348.84
1,247,17,348.84
1,247,19,348.84
1,247,20,348.84
1,247,21,348.84
1,247,22,348.84
1,247,23,348.84
1,247,24,348.84
1,247,25,348.84
1,247,26,348.84
1,247,27,348.84
1,247,28,348.84
1,247,29,348.84
1,247,30,348.84
1,247,31,348.84
1,247,32,348.84
1,247,33,544.92
1,247,34,544.92
1,247,35,563.16
1,247,36,563.16
1,247,37,563.16
1,247,38,563.16
1,247,39,562.59665
1,247,40,562.59665
1,247,41,562.59665
1,247,42,562.59665
1,247,43,562.59665
1,247,44,562.59665
1,247,45,577.811307
1,247,46,577.811307
1,247,47,605.367007
1,247,48,605.367007
1,247,49,605.367007
1,247,50,605.367007
1,247,51,605.367007
1,247,52,605.367007
1,247,53,605.367007
1,247,54,605.367007
1,247,55,605.367007
1,247,56,605.367007
1,248,12,45.6
1,248,13,45.6
1,248,14,45.6
1,248,15,45.6
1,248,17,45.6
1,248,19,45.6
1,248,20,45.6
1,248,21,45.6
1,248,22,45.6
1,248,23,45.6
1,248,24,45.6
1,248,25,45.6
1,248,26,45.6
1,248,27,45.6
1,248,28,45.6
1,248,29,45.6
1,248,30,45.6
1,248,31,45.6
1,248,32,47.88
1,248,33,47.88
1,248,34,47.88
1,248,35,47.88
1,248,36,47.88
1,248,37,47.88
1,248,38,47.88
1,248,39,48.545
1,248,40,48.545
1,248,41,48.545
1,248,42,48.545
1,248,43,48.545
1,248,44,52.18635
1,248,45,52.18635
1,248,46,52.18635
1,248,47,52.18635
1,248,48,52.18635
1,248,49,52.18635
1,248,50,52.18635
1,248,51,52.18635
1,248,52,52.18635
1,248,53,52.18635
1,248,54,52.18635
1,248,55,52.18635
1,248,56,56.0994
1,249,12,63.84
1,249,13,63.84
1,249,14,63.84
1,249,15,63.84
1,249,17,63.84
1,249,19,63.84
1,249,20,63.84
1,249,21,63.84
1,249,22,63.84
1,249,23,63.84
1,249,24,63.84
1,249,25,63.84
1,249,26,63.84
1,249,27,63.84
1,249,28,63.84
1,249,29,63.84
1,249,30,63.84
1,249,31,63.84
1,249,32,63.84
1,249,33,63.84
1,249,34,63.84
1,249,35,63.84
1,249,36,63.84
1,249,37,63.84
1,249,38,63.84
1,249,39,64.885
1,249,40,64.885
1,249,41,64.885
1,249,42,68.12925
1,249,43,68.12925
1,249,44,68.12925
1,249,45,191.62925
1,249,46,191.62925
1,249,47,191.62925
1,249,48,191.62925
1,249,49,191.62925
1,249,50,191.62925
1,249,51,191.62925
1,249,52,191.62925
1,249,53,191.62925
1,249,54,215.802
1,249,55,215.802
1,249,56,215.802
1,250,12,216.6
1,250,13,216.6
1,250,14,216.6
1,250,15,216.6
1,250,17,216.6
1,250,19,216.6
1,250,20,216.6
1,250,21,216.6
1,250,22,216.6
1,250,23,216.6
1,250,24,225.72
1,250,25,225.72
1,250,26,225.72
1,250,27,225.72
1,250,28,225.72
1,250,29,225.72
1,250,30,225.72
1,250,31,225.72
1,250,32,225.72
1,250,33,225.72
1,250,34,225.72
1,250,35,225.72
1,250,36,225.72
1,250,37,225.72
1,250,38,225.72
1,250,39,226.4325
1,250,40,226.4325
1,250,41,226.4325
1,250,42,226.4325
1,250,43,226.4325
1,250,44,226.4325
1,250,45,226.4325
1,250,46,226.4325
1,250,47,226.4325
1,250,48,229.938
1,250,49,229.938
1,250,50,247.1235
1,250,51,247.1235
1,250,52,247.1235
1,250,53,247.1235
1,250,54,247.1235
1,250,55,247.1235
1,250,56,247.1235
1,251,12,540.36
1,251,13,540.36
1,251,14,540.36
1,251,15,540.36
1,251,17,540.36
1,251,19,540.36
1,251,20,540.36
1,251,21,540.36
1,251,22,540.36
1,251,23,540.36
1,251,24,989.52
1,251,25,989.52
1,251,26,989.52
1,251,27,989.52
1,251,28,989.52
1,251,29,989.52
1,251,30,989.52
1,251,31,989.52
1,251,32,989.52
1,251,33,989.52
1,251,34,989.52
1,251,35,989.52
1,251,36,540.36
1,251,37,540.36
1,251,38,540.36
1,251,39,539.334
1,251,40,539.334
1,251,41,539.334
1,251,42,539.334
1,251,43,539.334
1,251,44,539.334
1,251,45,539.334
1,251,46,539.334
1,251,47,539.334
1,251,48,539.334
1,251,49,539.334
1,251,50,539.334
1,251,51,539.334
1,251,52,539.334
1,251,53,539.334
1,251,54,539.334
1,251,55,539.334
1,251,56,539.334
1,252,12,0.0
1,252,13,0.0
1,252,14,0.0
1,252,15,0.0
1,252,17,0.0
1,252,19,535.8
1,252,20,535.8
1,252,21,535.8
1,252,22,535.8
1,252,23,558.6
1,252,24,558.6
1,252,25,558.6
1,252,26,558.6
1,252,27,558.6
1,252,28,574.56
1,252,29,574.56
1,252,30,574.56
1,252,31,574.56
1,252,32,574.56
1,252,33,574.56
1,252,34,761.52
1,252,35,738.72
1,252,36,761.52
1,252,37,818.52
1,252,38,818.52
1,252,39,817.38
1,252,40,818.235
1,252,41,818.235
1,252,42,818.235
1,252,43,860.0616
1,252,44,860.0616
1,252,45,860.0616
1,252,46,855.2128
1,252,47,855.2128
1,252,48,855.2128
1,252,49,858.9957
1,252,50,858.9957
1,252,51,858.9957
1,252,52,1142.9621
1,252,53,1815.5621
1,252,54,1850.520718
1,252,55,1968.301719
1,252,56,1968.301719
1,253,12,84.36
1,253,13,84.36
1,253,14,84.36
1,253,15,84.36
1,253,17,84.36
1,253,19,84.36
1,253,20,84.36
1,253,21,84.36
1,253,22,84.36
1,253,23,84.36
1,253,24,84.36
1,253,25,84.36
1,253,26,84.36
1,253,27,84.36
1,253,28,84.36
1,253,29,84.36
1,253,30,84.36
1,253,31,84.36
1,253,32,84.36
1,253,33,84.36
1,253,34,84.36
1,253,35,84.36
1,253,36,84.36
1,253,37,84.36
1,253,38,84.36
1,253,39,84.74
1,253,40,84.74
1,253,41,84.74
1,253,42,84.74
1,253,43,84.74
1,253,44,84.74
1,253,45,84.74
1,253,46,84.74
1,253,47,84.74
1,253,48,84.74
1,253,49,84.74
1,253,50,91.105
1,253,51,91.105
1,253,52,91.105
1,253,53,91.105
1,253,54,91.105
1,253,55,91.105
1,253,56,91.105
1,254,12,0.0
1,254,13,0.0
1,254,14,0.0
1,254,15,0.0
1,254,17,0.0
1,254,19,0.0
1,254,20,0.0
1,254,21,0.0
1,254,22,0.0
1,254,23,597.36
1,254,24,597.36
1,254,25,597.36
1,254,26,597.36
1,254,27,597.36
1,254,28,597.36
1,254,29,494.76
1,254,30,494.76
1,254,31,494.76
1,254,32,494.76
1,254,33,494.76
1,254,34,494.76
1,254,35,775.2
1,254,36,775.2
1,254,37,775.2
1,254,38,775.2
1,254,39,774.459
1,254,40,774.459
1,254,41,774.459
1,254,42,774.459
1,254,43,774.459
1,254,44,774.459
1,254,45,774.459
1,254,46,774.459
1,254,47,0.0
1,254,48,0.0
1,254,49,0.0
1,254,50,0.0
1,254,51,0.0
1,254,52,0.0
1,254,53,0.0
1,254,54,0.0
1,254,55,0.0
1,254,56,0.0
1,255,12,0.0
1,255,13,0.0
1,255,14,0.0
1,255,15,0.0
1,255,17,0.0
1,255,19,0.0
1,255,20,0.0
1,255,21,0.0
1,255,22,0.0
1,255,23,0.0
1,255,24,0.0
1,255,25,0.0
1,255,26,0.0
1,255,27,0.0
1,255,28,0.0
1,255,29,0.0
1,255,30,0.0
1,255,31,0.0
1,255,32,462.84
1,255,33,462.84
1,255,34,462.84
1,255,35,462.84
1,255,36,462.84
1,255,37,462.84
1,255,38,462.84
1,255,39,462.84
1,255,40,462.84
1,255,41,462.84
1,255,42,462.84
1,255,43,462.84
1,255,44,306.375
1,255,45,306.375
1,255,46,306.375
1,255,47,306.375
1,255,48,306.375
1,255,49,306.375
1,255,50,306.375
1,255,51,306.375
1,255,52,306.375
1,255,53,306.375
1,255,54,306.375
1,255,55,306.375
1,255,56,329.346
1,256,12,139.08
1,256,13,139.08
1,256,14,139.08
1,256,15,139.08
1,256,17,139.08
1,256,19,139.08
1,256,20,139.08
1,256,21,139.08
1,256,22,139.08
1,256,23,139.08
1,256,24,139.08
1,256,25,139.08
1,256,26,157.32
1,256,27,157.32
1,256,28,157.32
1,256,29,157.32
1,256,30,157.32
1,256,31,157.32
1,256,32,145.92
1,256,33,145.92
1,256,34,145.92
1,256,35,145.92
1,256,36,145.92
1,256,37,145.92
1,256,38,269.04
1,256,39,269.79525
1,256,40,269.79525
1,256,41,269.79525
1,256,42,269.79525
1,256,43,269.79525
1,256,44,293.2935
1,256,45,293.2935
1,256,46,293.2935
1,256,47,293.2935
1,256,48,293.2935
1,256,49,293.2935
1,256,50,290.035
1,256,51,352.735
1,256,52,352.735
1,256,53,352.735
1,256,54,352.735
1,256,55,352.735
1,256,56,352.735
1,257,12,0.0
1,257,12,109.44
1,257,13,109.44
1,257,13,0.0
1,257,14,109.44
1,257,14,0.0
1,257,15,109.44
1,257,17,109.44
1,257,19,109.44
1,257,20,109.44
1,257,21,109.44
1,257,21,0.0
1,257,22,109.44
1,257,22,0.0
1,257,23,109.44
1,257,23,0.0
1,257,24,109.44
1,257,24,0.0
1,257,25,109.44
1,257,25,0.0
1,257,26,109.44
1,257,26,0.0
1,257,27,109.44
1,257,27,0.0
1,257,28,109.44
1,257,28,0.0
1,257,29,109.44
1,257,29,0.0
1,257,30,109.44
1,257,30,0.0
1,257,31,109.44
1,257,31,0.0
1,257,32,109.44
1,257,32,0.0
1,257,33,109.44
1,257,33,0.0
1,257,34,109.44
1,257,34,0.0
1,257,35,109.44
1,257,35,0.0
1,257,36,109.44
1,257,36,0.0
1,257,37,109.44
1,257,37,0.0
1,257,38,109.44
1,257,38,0.0
1,257,39,0.0
1,257,40,0.0
1,257,41,0.0
1,257,42,0.0
1,257,43,0.0
1,257,44,0.0
1,257,45,0.0
1,257,46,0.0
1,257,47,0.0
1,257,48,0.0
1,257,49,0.0
1,257,50,0.0
1,257,51,0.0
1,257,52,0.0
1,257,53,0.0
1,257,54,0.0
1,257,55,0.0
1,257,56,0.0
1,258,12,0.0
1,258,13,0.0
1,258,14,0.0
