company_key,customer_key,date_key,category_key,revenue
3,17.0,43,1,1711.48
3,17.0,44,1,1711.48
3,17.0,45,1,1711.48
3,17.0,46,1,1711.48
3,17.0,47,1,1711.48
3,17.0,48,1,3213.03
3,17.0,49,1,3213.03
3,17.0,50,1,3213.03
3,17.0,51,1,3213.03
3,17.0,52,1,2779.69995
3,17.0,53,1,2779.7
3,17.0,54,1,2779.7
3,17.0,55,1,2779.7
3,17.0,56,1,2879.7
3,171.0,13,1,624.83
3,171.0,14,1,641.03
3,171.0,15,1,641.03
3,171.0,17,1,641.03
3,171.0,19,1,641.03
3,171.0,20,1,641.03
3,171.0,21,1,641.03
3,171.0,22,1,641.03
3,171.0,23,1,641.03
3,171.0,24,1,641.03
3,171.0,25,1,641.03
3,171.0,26,1,641.03
3,171.0,27,1,641.03
3,171.0,28,1,641.03
3,171.0,29,1,641.03
3,171.0,30,1,641.03
3,171.0,31,1,641.03
3,171.0,32,1,641.03
3,171.0,33,1,641.03
3,171.0,34,1,641.03
3,171.0,35,1,641.03
3,171.0,36,1,641.03
3,171.0,37,1,641.03
3,171.0,38,1,641.03
3,171.0,39,1,641.03
3,171.0,40,1,641.03
3,171.0,41,1,641.03
3,171.0,42,1,641.03
3,171.0,43,1,641.03
3,171.0,44,1,641.03
3,171.0,45,1,641.03
3,171.0,46,1,641.03
3,171.0,47,1,641.03
3,171.0,48,1,1153.8525
3,171.0,49,1,1153.8525
3,171.0,50,1,1153.8525
3,171.0,51,1,1153.8525
3,171.0,52,1,1070.52
3,171.0,53,1,1070.52
3,171.0,54,1,1070.52
3,171.0,55,1,1070.52
3,171.0,56,1,1070.52
3,171.0,13,4,16.2
3,171.0,47,4,512.8225
3,171.0,51,5,-83.3325
1,172.0,14,5,-6.84
1,172.0,39,5,-0.09975
1,172.0,40,4,5.69525
1,172.0,46,4,34.2
1,172.0,52,4,17.0715
1,172.0,13,1,120.84
1,172.0,14,1,120.84
1,172.0,15,1,114.0
1,172.0,17,1,114.0
1,172.0,19,1,114.0
1,172.0,20,1,114.0
1,172.0,21,1,114.0
1,172.0,22,1,114.0
1,172.0,23,1,114.0
1,172.0,24,1,114.0
1,172.0,25,1,114.0
1,172.0,26,1,114.0
1,172.0,27,1,114.0
1,172.0,28,1,114.0
1,172.0,29,1,114.0
1,172.0,30,1,114.0
1,172.0,31,1,114.0
1,172.0,32,1,114.0
1,172.0,33,1,114.0
1,172.0,34,1,114.0
1,172.0,35,1,114.0
1,172.0,36,1,114.0
1,172.0,37,1,114.0
1,172.0,38,1,114.0
1,172.0,39,1,114.0
1,172.0,40,1,113.90025
1,172.0,41,1,119.5955
1,172.0,42,1,119.5955
1,172.0,43,1,119.5955
1,172.0,44,1,119.5955
1,172.0,45,1,119.5955
1,172.0,46,1,119.5955
1,172.0,47,1,153.7955
1,172.0,48,1,153.7955
1,172.0,49,1,153.7955
1,172.0,50,1,153.7955
1,172.0,51,1,153.7955
1,172.0,52,1,153.7955
1,172.0,53,1,170.867
1,172.0,54,1,170.867
1,172.0,55,1,170.867
1,172.0,56,1,170.867
2,173.0,14,5,-20.0
2,173.0,15,5,-20.0
2,173.0,22,4,40.0
2,173.0,24,4,40.0
2,173.0,27,4,40.0
2,173.0,28,4,8.8
2,173.0,29,4,40.4
2,173.0,30,5,-20.2
2,173.0,31,4,38.38
2,173.0,33,5,-18.18
2,173.0,34,5,-20.2
2,173.0,35,4,92.92
2,173.0,36,4,18.18
2,173.0,39,4,59.3
2,173.0,48,5,-47.97
2,173.0,49,5,-8.73
2,173.0,51,5,-943.43
2,173.0,13,1,800.0
2,173.0,14,1,800.0
2,173.0,15,1,780.0
2,173.0,17,1,760.0
2,173.0,19,1,760.0
2,173.0,20,1,760.0
2,173.0,21,1,760.0
2,173.0,22,1,760.0
2,173.0,23,1,800.0
2,173.0,24,1,800.0
2,173.0,25,1,840.0
2,173.0,26,1,840.0
2,173.0,27,1,840.0
2,173.0,28,1,880.0
2,173.0,29,1,888.8
2,173.0,30,1,929.2
2,173.0,31,1,909.0
2,173.0,32,1,947.38
2,173.0,33,1,947.38
2,173.0,34,1,929.2
2,173.0,35,1,909.0
2,173.0,36,1,1001.92
2,173.0,37,1,1020.1
2,173.0,38,1,1020.1
2,173.0,39,1,1020.1
2,173.0,40,1,1079.4
2,173.0,41,1,1079.4
2,173.0,42,1,1079.4
2,173.0,43,1,1079.4
2,173.0,44,1,1079.4
2,173.0,45,1,1079.4
2,173.0,46,1,1079.4
2,173.0,47,1,1079.4
2,173.0,48,1,1079.4
2,173.0,49,1,1031.43
2,173.0,50,1,1022.7
2,173.0,51,1,1022.7
2,173.0,52,1,79.27
2,173.0,53,1,79.27
2,173.0,54,1,79.27
2,173.0,55,1,79.27
2,173.0,56,1,79.27
1,174.0,29,2,228.0
1,174.0,41,4,426.36
1,174.0,53,4,17.955
1,174.0,13,1,0.0
1,174.0,14,1,0.0
1,174.0,15,1,0.0
1,174.0,17,1,0.0
1,174.0,19,1,0.0
1,174.0,20,1,0.0
1,174.0,21,1,0.0
1,174.0,22,1,0.0
1,174.0,23,1,0.0
1,174.0,24,1,0.0
1,174.0,25,1,0.0
1,174.0,26,1,0.0
1,174.0,27,1,0.0
1,174.0,28,1,0.0
1,174.0,29,1,0.0
1,174.0,30,1,228.0
1,174.0,31,1,228.0
1,174.0,32,1,228.0
1,174.0,33,1,228.0
1,174.0,34,1,228.0
1,174.0,35,1,228.0
1,174.0,36,1,228.0
1,174.0,37,1,228.0
1,174.0,38,1,228.0
1,174.0,39,1,228.0
1,174.0,40,1,228.0
1,174.0,41,1,228.0
1,174.0,42,1,654.36
1,174.0,43,1,654.36
1,174.0,44,1,654.36
1,174.0,45,1,654.36
1,174.0,46,1,654.36
1,174.0,47,1,654.36
1,174.0,48,1,654.36
1,174.0,49,1,654.36
1,174.0,50,1,654.36
1,174.0,51,1,654.36
1,174.0,52,1,654.36
1,174.0,53,1,654.36
1,174.0,54,1,672.315
1,174.0,55,1,672.315
1,174.0,56,1,672.315
2,175.0,27,1,0.0
2,175.0,28,1,0.0
2,175.0,29,1,0.0
2,175.0,30,1,0.0
2,175.0,31,1,0.0
2,175.0,32,1,0.0
2,175.0,33,1,0.0
2,175.0,34,1,0.0
2,175.0,35,1,0.0
2,175.0,36,1,0.0
2,175.0,37,1,0.0
2,175.0,38,1,0.0
2,175.0,39,1,0.0
2,175.0,40,1,0.0
2,175.0,41,1,0.0
2,175.0,42,1,0.0
2,175.0,43,1,0.0
2,175.0,44,1,0.0
2,175.0,45,1,0.0
2,175.0,46,1,0.0
2,175.0,47,1,0.0
2,175.0,48,1,0.0
2,175.0,49,1,0.0
2,175.0,50,1,0.0
2,175.0,51,1,0.0
2,175.0,52,1,500.0
2,175.0,53,1,1000.0
2,175.0,54,1,1000.0
2,175.0,55,1,1000.0
2,175.0,56,1,1000.0
2,175.0,51,2,500.0
2,175.0,52,4,500.0
2,176.0,13,1,248.0
2,176.0,14,1,306.0
2,176.0,15,1,306.0
2,176.0,17,1,306.0
2,176.0,19,1,306.0
2,176.0,20,1,306.0
2,176.0,21,1,306.0
2,176.0,22,1,306.0
2,176.0,23,1,306.0
2,176.0,24,1,306.0
2,176.0,25,1,306.0
2,176.0,26,1,306.0
2,176.0,27,1,306.0
2,176.0,28,1,336.0
2,176.0,29,1,336.0
2,176.0,30,1,336.0
2,176.0,31,1,336.0
2,176.0,32,1,336.0
2,176.0,33,1,336.0
2,176.0,34,1,336.0
2,176.0,35,1,336.0
2,176.0,36,1,336.0
2,176.0,37,1,336.0
2,176.0,38,1,336.0
2,176.0,13,4,58.0
2,176.0,27,4,30.0
2,177.0,31,4,19.0
2,177.0,37,5,-45.82
2,177.0,40,4,19.38
2,177.0,41,4,19.38
2,177.0,49,5,-7.98
2,177.0,54,4,40.66
2,177.0,13,1,240.0
2,177.0,14,1,240.0
2,177.0,15,1,240.0
2,177.0,17,1,240.0
2,177.0,19,1,240.0
2,177.0,20,1,240.0
2,177.0,21,1,240.0
2,177.0,22,1,240.0
2,177.0,23,1,240.0
2,177.0,24,1,240.0
2,177.0,25,1,240.0
2,177.0,26,1,240.0
2,177.0,27,1,240.0
2,177.0,28,1,240.0
2,177.0,29,1,240.0
2,177.0,30,1,240.0
2,177.0,31,1,240.0
2,177.0,32,1,259.0
2,177.0,33,1,259.0
2,177.0,34,1,259.0
2,177.0,35,1,259.0
2,177.0,36,1,259.0
2,177.0,37,1,259.0
2,177.0,38,1,213.18
2,177.0,39,1,213.18
2,177.0,40,1,213.18
2,177.0,41,1,232.56
2,177.0,42,1,251.94
2,177.0,43,1,251.94
2,177.0,44,1,251.94
2,177.0,45,1,251.94
2,177.0,46,1,251.94
2,177.0,47,1,251.94
2,177.0,48,1,251.94
2,177.0,49,1,251.94
2,177.0,50,1,243.96
2,177.0,51,1,243.96
2,177.0,52,1,243.96
2,177.0,53,1,243.96
2,177.0,54,1,243.96
2,177.0,55,1,284.62
2,177.0,56,1,284.62
1,178.0,13,1,66.12
1,178.0,14,1,66.12
1,178.0,15,1,66.12
1,178.0,17,1,66.12
1,178.0,19,1,66.12
1,178.0,20,1,66.12
1,178.0,21,1,66.12
1,178.0,22,1,66.12
1,178.0,23,1,66.12
1,178.0,24,1,66.12
1,178.0,25,1,66.12
1,178.0,26,1,66.12
1,178.0,27,1,66.12
1,178.0,28,1,66.12
1,178.0,29,1,66.12
1,178.0,30,1,66.12
1,178.0,31,1,66.12
1,178.0,32,1,66.12
1,178.0,33,1,66.12
1,178.0,34,1,66.12
1,178.0,35,1,66.12
1,178.0,36,1,66.12
1,178.0,37,1,66.12
1,178.0,38,1,66.12
1,178.0,39,1,66.12
1,178.0,40,1,66.15325
1,178.0,41,1,69.46115
1,178.0,42,1,69.46115
1,178.0,43,1,69.46115
1,178.0,44,1,69.46115
1,178.0,45,1,69.46115
1,178.0,46,1,69.46115
1,178.0,47,1,69.46115
1,178.0,48,1,69.46115
1,178.0,49,1,69.46115
1,178.0,50,1,69.46115
1,178.0,51,1,69.46115
1,178.0,52,1,69.46115
1,178.0,53,1,74.67095
1,178.0,54,1,74.67095
1,178.0,55,1,74.67095
1,178.0,56,1,74.67095
1,178.0,39,4,0.03325
1,178.0,40,4,3.3079
1,178.0,52,4,5.2098
2,179.0,27,4,95.0
2,179.0,32,4,350.02
2,179.0,33,5,-291.69
2,179.0,39,4,54.01
2,179.0,42,5,-0.01
2,179.0,43,4,0.01
2,179.0,44,5,-0.01
2,179.0,45,4,0.01
2,179.0,46,5,-0.01
2,179.0,47,4,0.01
2,179.0,48,5,-0.01
2,179.0,49,4,49.24
2,179.0,51,5,-13.57
2,179.0,52,4,48.0
2,179.0,54,4,24.0
2,179.0,13,1,285.0
2,179.0,14,1,285.0
2,179.0,15,1,285.0
2,179.0,17,1,285.0
2,179.0,19,1,285.0
2,179.0,20,1,285.0
2,179.0,21,1,285.0
2,179.0,22,1,285.0
2,179.0,23,1,285.0
2,179.0,24,1,285.0
2,179.0,25,1,285.0
2,179.0,26,1,285.0
2,179.0,27,1,285.0
2,179.0,28,1,380.0
2,179.0,29,1,380.0
2,179.0,30,1,380.0
2,179.0,31,1,380.0
2,179.0,32,1,380.0
2,179.0,33,1,730.02
2,179.0,34,1,438.33
2,179.0,35,1,438.33
2,179.0,36,1,438.33
2,179.0,37,1,438.33
2,179.0,38,1,438.33
2,179.0,39,1,438.33
2,179.0,40,1,492.34
2,179.0,41,1,492.34
2,179.0,42,1,492.34
2,179.0,43,1,492.33
2,179.0,44,1,492.34
2,179.0,45,1,492.33
2,179.0,46,1,492.34
2,179.0,47,1,492.33
2,179.0,48,1,492.34
2,179.0,49,1,492.33
2,179.0,50,1,541.57
2,179.0,51,1,541.57
2,179.0,52,1,528.0
2,179.0,53,1,576.0
2,179.0,54,1,576.0
2,179.0,55,1,600.0
2,179.0,56,1,600.0
1,180.0,13,1,549.48
1,180.0,14,1,549.48
1,180.0,15,1,549.48
1,180.0,17,1,549.48
1,180.0,19,1,549.48
1,180.0,20,1,549.48
1,180.0,21,1,549.48
1,180.0,22,1,549.48
1,180.0,23,1,549.48
1,180.0,24,1,549.48
1,180.0,25,1,456.0
1,180.0,26,1,456.0
1,180.0,27,1,132.24
1,180.0,28,1,132.24
1,180.0,29,1,132.24
1,180.0,30,1,132.24
1,180.0,31,1,132.24
1,180.0,32,1,132.24
1,180.0,33,1,132.24
1,180.0,34,1,132.24
1,180.0,35,1,132.24
1,180.0,36,1,132.24
1,180.0,37,1,132.24
1,180.0,38,1,132.24
1,180.0,39,1,132.24
1,180.0,40,1,131.727
1,180.0,41,1,131.727
1,180.0,42,1,131.727
1,180.0,43,1,131.727
1,180.0,44,1,141.60795
1,180.0,45,1,141.60795
1,180.0,46,1,141.60795
1,180.0,47,1,141.60795
1,180.0,48,1,141.60795
1,180.0,49,1,141.60795
1,180.0,50,1,141.60795
1,180.0,51,1,141.60795
1,180.0,52,1,141.60795
1,180.0,53,1,141.60795
1,180.0,54,1,141.60795
1,180.0,55,1,141.60795
1,180.0,56,1,152.228
1,180.0,24,5,-93.48
1,180.0,26,5,-323.76
1,180.0,39,5,-0.513
1,180.0,43,4,9.88095
1,180.0,55,4,10.62005
1,18.0,13,4,337.44
1,18.0,19,5,-18.24
1,18.0,27,4,18.24
1,18.0,39,4,48.89365
1,18.0,51,4,35.131
1,18.0,13,1,82.08
1,18.0,14,1,419.52
1,18.0,15,1,419.52
1,18.0,17,1,419.52
1,18.0,19,1,419.52
1,18.0,20,1,401.28
1,18.0,21,1,401.28
1,18.0,22,1,401.28
1,18.0,23,1,401.28
1,18.0,24,1,401.28
1,18.0,25,1,401.28
1,18.0,26,1,401.28
1,18.0,27,1,401.28
1,18.0,28,1,419.52
1,18.0,29,1,419.52
1,18.0,30,1,419.52
1,18.0,31,1,419.52
1,18.0,32,1,419.52
1,18.0,33,1,419.52
1,18.0,34,1,419.52
1,18.0,35,1,419.52
1,18.0,36,1,419.52
1,18.0,37,1,419.52
1,18.0,38,1,419.52
1,18.0,39,1,419.52
1,18.0,40,1,468.41365
1,18.0,41,1,468.41365
1,18.0,42,1,468.41365
1,18.0,43,1,468.41365
1,18.0,44,1,468.41365
1,18.0,45,1,468.41365
1,18.0,46,1,468.41365
1,18.0,47,1,468.41365
1,18.0,48,1,468.41365
1,18.0,49,1,468.41365
1,18.0,50,1,468.41365
1,18.0,51,1,468.41365
1,18.0,52,1,503.54465
1,18.0,53,1,503.54465
1,18.0,54,1,503.54465
1,18.0,55,1,503.54465
1,18.0,56,1,503.54465
3,181.0,20,4,7.5
3,181.0,51,3,-216.83
3,181.0,13,1,209.33
3,181.0,14,1,209.33
3,181.0,15,1,209.33
3,181.0,17,1,209.33
3,181.0,19,1,209.33
3,181.0,20,1,209.33
3,181.0,21,1,216.83
3,181.0,22,1,216.83
3,181.0,23,1,216.83
3,181.0,24,1,216.83
3,181.0,25,1,216.83
3,181.0,26,1,216.83
3,181.0,27,1,216.83
3,181.0,28,1,216.83
3,181.0,29,1,216.83
3,181.0,30,1,216.83
3,181.0,31,1,216.83
3,181.0,32,1,216.83
3,181.0,33,1,216.83
3,181.0,34,1,216.83
3,181.0,35,1,216.83
3,181.0,36,1,216.83
3,181.0,37,1,216.83
3,181.0,38,1,216.83
3,181.0,39,1,216.83
3,181.0,40,1,216.83
3,181.0,41,1,216.83
3,181.0,42,1,216.83
3,181.0,43,1,216.83
3,181.0,44,1,216.83
3,181.0,45,1,216.83
3,181.0,46,1,216.83
3,181.0,47,1,216.83
3,181.0,48,1,216.83
3,181.0,49,1,216.83
3,181.0,50,1,216.83
3,181.0,51,1,216.83
3,181.0,52,1,0.0
3,181.0,53,1,0.0
3,181.0,54,1,0.0
3,181.0,55,1,0.0
3,181.0,56,1,0.0
2,182.0,13,1,324.0
2,182.0,14,1,324.0
2,182.0,15,1,324.0
2,182.0,17,1,345.6
2,182.0,19,1,367.2
2,182.0,20,1,367.2
2,182.0,21,1,345.6
2,182.0,22,1,345.6
2,182.0,23,1,345.6
2,182.0,24,1,345.6
2,182.0,25,1,345.6
2,182.0,26,1,367.2
2,182.0,27,1,367.2
2,182.0,28,1,408.0
2,182.0,29,1,408.0
2,182.0,30,1,408.0
2,182.0,31,1,414.5
2,182.0,32,1,414.5
2,182.0,33,1,436.32
2,182.0,34,1,479.95
2,182.0,35,1,479.95
2,182.0,36,1,479.95
2,182.0,37,1,479.95
2,182.0,38,1,390.27
2,182.0,39,1,523.58
2,182.0,40,1,523.58
2,182.0,41,1,523.58
2,182.0,42,1,545.4
2,182.0,43,1,567.0
2,182.0,44,1,567.0
2,182.0,45,1,544.32
2,182.0,46,1,544.32
2,182.0,47,1,612.36
2,182.0,48,1,635.04
2,182.0,49,1,680.4
2,182.0,50,1,680.4
2,182.0,51,1,680.4
2,182.0,52,1,680.4
2,182.0,53,1,680.4
2,182.0,54,1,680.4
2,182.0,55,1,718.63
2,182.0,56,1,718.63
2,182.0,15,4,21.6
2,182.0,17,4,21.6
2,182.0,20,5,-21.6
2,182.0,25,4,21.6
2,182.0,27,4,40.8
2,182.0,30,4,6.5
2,182.0,32,4,21.82
2,182.0,33,4,43.63
2,182.0,37,5,-89.68
2,182.0,38,4,133.31
2,182.0,41,4,21.82
2,182.0,42,4,21.6
2,182.0,44,5,-22.68
2,182.0,46,4,68.04
2,182.0,47,4,22.68
2,182.0,48,4,45.36
2,182.0,54,4,38.23
1,183.0,13,1,218.88
1,183.0,14,1,221.16
1,183.0,15,1,221.16
1,183.0,17,1,221.16
1,183.0,19,1,221.16
1,183.0,20,1,221.16
1,183.0,21,1,221.16
1,183.0,22,1,221.16
1,183.0,23,1,221.16
1,183.0,24,1,221.16
1,183.0,25,1,221.16
1,183.0,26,1,221.16
1,183.0,27,1,221.16
1,183.0,28,1,221.16
1,183.0,29,1,221.16
1,183.0,30,1,221.16
1,183.0,31,1,221.16
1,183.0,32,1,221.16
1,183.0,33,1,221.16
1,183.0,34,1,221.16
1,183.0,35,1,221.16
1,183.0,36,1,221.16
1,183.0,37,1,221.16
1,183.0,38,1,221.16
1,183.0,39,1,221.16
1,183.0,40,1,233.14615
1,183.0,41,1,233.14615
1,183.0,42,1,233.14615
1,183.0,43,1,233.14615
1,183.0,44,1,233.14615
1,183.0,45,1,233.14615
1,183.0,46,1,233.14615
1,183.0,47,1,233.14615
1,183.0,48,1,233.14615
1,183.0,49,1,233.14615
1,183.0,50,1,233.14615
1,183.0,51,1,233.14615
1,183.0,52,1,250.63185
1,183.0,53,1,250.63185
1,183.0,54,1,250.63185
1,183.0,55,1,250.63185
1,183.0,56,1,250.63185
1,183.0,13,4,2.28
1,183.0,39,4,11.98615
1,183.0,51,4,17.4857
1,184.0,39,5,-0.63175
1,184.0,42,4,6.01065
1,184.0,54,4,9.46675
1,184.0,13,1,120.84
1,184.0,14,1,120.84
1,184.0,15,1,120.84
1,184.0,17,1,120.84
1,184.0,19,1,120.84
1,184.0,20,1,120.84
1,184.0,21,1,120.84
1,184.0,22,1,120.84
1,184.0,23,1,120.84
1,184.0,24,1,120.84
1,184.0,25,1,120.84
1,184.0,26,1,120.84
1,184.0,27,1,120.84
1,184.0,28,1,120.84
1,184.0,29,1,120.84
1,184.0,30,1,120.84
1,184.0,31,1,120.84
1,184.0,32,1,120.84
1,184.0,33,1,120.84
1,184.0,34,1,120.84
1,184.0,35,1,120.84
1,184.0,36,1,120.84
1,184.0,37,1,120.84
1,184.0,38,1,120.84
1,184.0,39,1,120.84
1,184.0,40,1,120.20825
1,184.0,41,1,120.20825
1,184.0,42,1,120.20825
1,184.0,43,1,126.2189
1,184.0,44,1,126.2189
1,184.0,45,1,126.2189
1,184.0,46,1,126.2189
1,184.0,47,1,126.2189
1,184.0,48,1,126.2189
1,184.0,49,1,126.2189
1,184.0,50,1,126.2189
1,184.0,51,1,126.2189
1,184.0,52,1,126.2189
1,184.0,53,1,126.2189
1,184.0,54,1,126.2189
1,184.0,55,1,135.68565
1,184.0,56,1,135.68565
1,185.0,21,2,143.64
1,185.0,27,4,348.84
1,185.0,33,5,-451.44
1,185.0,45,4,178.9382
1,185.0,13,1,0.0
1,185.0,14,1,0.0
1,185.0,15,1,0.0
1,185.0,17,1,0.0
1,185.0,19,1,0.0
1,185.0,20,1,0.0
1,185.0,21,1,0.0
1,185.0,22,1,143.64
1,185.0,23,1,143.64
1,185.0,24,1,143.64
1,185.0,25,1,143.64
1,185.0,26,1,143.64
1,185.0,27,1,143.64
1,185.0,28,1,492.48
1,185.0,29,1,492.48
1,185.0,30,1,492.48
1,185.0,31,1,492.48
1,185.0,32,1,492.48
1,185.0,33,1,492.48
1,185.0,34,1,41.04
1,185.0,35,1,41.04
1,185.0,36,1,41.04
1,185.0,37,1,41.04
1,185.0,38,1,41.04
1,185.0,39,1,41.04
1,185.0,40,1,41.04
1,185.0,41,1,41.04
1,185.0,42,1,41.04
1,185.0,43,1,41.04
1,185.0,44,1,41.04
1,185.0,45,1,41.04
1,185.0,46,1,219.9782
1,185.0,47,1,219.9782
1,185.0,48,1,219.9782
1,185.0,49,1,219.9782
1,185.0,50,1,219.9782
1,185.0,51,1,219.9782
1,185.0,52,1,219.9782
1,185.0,53,1,219.9782
1,185.0,54,1,219.9782
1,185.0,55,1,219.9782
1,185.0,56,1,219.9782
1,186.0,13,1,173.28
1,186.0,14,1,173.28
1,186.0,15,1,173.28
1,186.0,17,1,173.28
1,186.0,19,1,173.28
1,186.0,20,1,173.28
1,186.0,21,1,173.28
1,186.0,22,1,173.28
1,186.0,23,1,173.28
1,186.0,24,1,173.28
1,186.0,25,1,0.0
1,186.0,26,1,0.0
1,186.0,27,1,0.0
1,186.0,28,1,0.0
1,186.0,29,1,0.0
1,186.0,30,1,0.0
1,186.0,31,1,0.0
1,186.0,32,1,0.0
1,186.0,33,1,0.0
1,186.0,34,1,0.0
1,186.0,35,1,0.0
1,186.0,36,1,0.0
1,186.0,37,1,0.0
1,186.0,38,1,0.0
1,186.0,39,1,0.0
1,186.0,40,1,0.0
1,186.0,41,1,0.0
1,186.0,42,1,0.0
1,186.0,43,1,0.0
1,186.0,44,1,0.0
1,186.0,45,1,0.0
1,186.0,46,1,0.0
1,186.0,47,1,0.0
1,186.0,48,1,0.0
1,186.0,49,1,0.0
1,186.0,50,1,0.0
1,186.0,51,1,0.0
1,186.0,52,1,0.0
1,186.0,53,1,0.0
1,186.0,54,1,0.0
1,186.0,55,1,0.0
1,186.0,56,1,0.0
1,186.0,24,3,-173.28
2,187.0,31,2,348.0
2,187.0,45,4,80.74
2,187.0,46,4,30.62
2,187.0,48,5,-0.01
2,187.0,49,4,0.02
2,187.0,51,5,-0.02
2,187.0,53,4,0.02
2,187.0,54,5,-0.02
2,187.0,55,4,0.02
2,187.0,56,5,-0.02
2,187.0,13,1,0.0
2,187.0,14,1,0.0
2,187.0,15,1,0.0
2,187.0,17,1,0.0
2,187.0,19,1,0.0
2,187.0,20,1,0.0
2,187.0,21,1,0.0
2,187.0,22,1,0.0
2,187.0,23,1,0.0
2,187.0,24,1,0.0
2,187.0,25,1,0.0
2,187.0,26,1,0.0
2,187.0,27,1,0.0
2,187.0,28,1,0.0
2,187.0,29,1,0.0
2,187.0,30,1,0.0
2,187.0,31,1,0.0
2,187.0,32,1,348.0
2,187.0,33,1,348.0
2,187.0,34,1,348.0
2,187.0,35,1,348.0
2,187.0,36,1,348.0
2,187.0,37,1,348.0
2,187.0,38,1,348.0
2,187.0,39,1,348.0
2,187.0,40,1,348.0
2,187.0,41,1,348.0
2,187.0,42,1,348.0
2,187.0,43,1,348.0
2,187.0,44,1,348.0
2,187.0,45,1,348.0
2,187.0,46,1,428.74
2,187.0,47,1,459.36
2,187.0,48,1,459.36
2,187.0,49,1,459.35
2,187.0,50,1,459.37
2,187.0,51,1,459.37
2,187.0,52,1,459.35
2,187.0,53,1,459.35
2,187.0,54,1,459.37
2,187.0,55,1,459.35
2,187.0,56,1,459.37
1,188.0,39,2,605.36375
1,188.0,42,4,4.674
1,188.0,46,4,18.20485
1,188.0,49,4,742.5656
1,188.0,50,4,20.727273
1,188.0,54,4,7.901828
1,188.0,55,4,0.2318
1,188.0,27,1,0.0
1,188.0,28,1,0.0
1,188.0,29,1,0.0
1,188.0,30,1,0.0
1,188.0,31,1,0.0
1,188.0,32,1,0.0
1,188.0,33,1,0.0
1,188.0,34,1,0.0
1,188.0,35,1,0.0
1,188.0,36,1,0.0
1,188.0,37,1,0.0
1,188.0,38,1,0.0
1,188.0,39,1,0.0
1,188.0,40,1,605.36375
1,188.0,41,1,605.36375
1,188.0,42,1,605.36375
1,188.0,43,1,610.03775
1,188.0,44,1,610.03775
1,188.0,45,1,610.03775
1,188.0,46,1,610.03775
1,188.0,47,1,628.2426
1,188.0,48,1,628.2426
1,188.0,49,1,628.2426
1,188.0,50,1,1370.8082
1,188.0,51,1,1391.535473
1,188.0,52,1,1391.535473
1,188.0,53,1,1391.535473
1,188.0,54,1,1391.535473
1,188.0,55,1,1399.437301
1,188.0,56,1,1399.669101
3,189.0,13,4,11.55
3,189.0,46,4,794.1
3,189.0,13,1,385.5
3,189.0,14,1,397.05
3,189.0,15,1,397.05
3,189.0,17,1,397.05
3,189.0,19,1,397.05
3,189.0,20,1,397.05
3,189.0,21,1,397.05
3,189.0,22,1,397.05
3,189.0,23,1,397.05
3,189.0,24,1,397.05
3,189.0,25,1,397.05
3,189.0,26,1,397.05
3,189.0,27,1,397.05
3,189.0,28,1,397.05
3,189.0,29,1,397.05
3,189.0,30,1,397.05
3,189.0,31,1,397.05
3,189.0,32,1,397.05
3,189.0,33,1,397.05
3,189.0,34,1,397.05
3,189.0,35,1,397.05
3,189.0,36,1,397.05
3,189.0,37,1,397.05
3,189.0,38,1,397.05
3,189.0,39,1,397.05
3,189.0,40,1,397.05
3,189.0,41,1,397.05
3,189.0,42,1,397.05
3,189.0,43,1,397.05
3,189.0,44,1,397.05
3,189.0,45,1,397.05
3,189.0,46,1,397.05
3,189.0,47,1,1191.15
3,189.0,48,1,1191.15
3,189.0,49,1,1191.15
3,189.0,50,1,1191.15
3,189.0,51,1,1191.15
3,189.0,52,1,1191.15
3,189.0,53,1,1191.15
3,189.0,54,1,1191.15
3,189.0,55,1,1191.15
3,189.0,56,1,1191.15
3,190.0,13,4,5.7
3,190.0,20,4,79.66
3,190.0,27,3,-358.44
3,190.0,13,1,273.08
3,190.0,14,1,278.78
3,190.0,15,1,278.78
3,190.0,17,1,278.78
3,190.0,19,1,278.78
3,190.0,20,1,278.78
3,190.0,21,1,358.44
3,190.0,22,1,358.44
3,190.0,23,1,358.44
3,190.0,24,1,358.44
3,190.0,25,1,358.44
3,190.0,26,1,358.44
3,190.0,27,1,358.44
3,190.0,28,1,0.0
3,190.0,29,1,0.0
3,190.0,30,1,0.0
3,190.0,31,1,0.0
3,190.0,32,1,0.0
3,190.0,33,1,0.0
3,190.0,34,1,0.0
3,190.0,35,1,0.0
3,190.0,36,1,0.0
3,190.0,37,1,0.0
3,190.0,38,1,0.0
2,19.0,13,1,1885.0
2,19.0,14,1,1899.583
2,19.0,15,1,1899.583
2,19.0,17,1,1899.583
2,19.0,19,1,1899.583
2,19.0,20,1,1899.583
2,19.0,21,1,1899.583
2,19.0,22,1,1784.583
2,19.0,23,1,1784.583
2,19.0,24,1,1784.583
2,19.0,25,1,1784.583
2,19.0,26,1,1784.583
2,19.0,27,1,1784.583
2,19.0,28,1,1809.58
2,19.0,29,1,1809.58
2,19.0,30,1,1809.58
2,19.0,31,1,1809.58
2,19.0,32,1,1809.58
2,19.0,33,1,1809.62
2,19.0,34,1,1864.3
2,19.0,35,1,1864.3
2,19.0,36,1,1864.3
2,19.0,37,1,1864.3
2,19.0,38,1,1915.8
2,19.0,39,1,1915.8
